filename,width,height,class,xmin,ymin,xmax,ymax
M_712.jpg,305,458,Mask,77,168,246,337
M_713.jpg,305,458,Mask,49,171,217,339
M_714.jpg,305,458,Mask,53,206,249,402
M_715.jpg,305,458,Mask,37,163,245,371
M_716.jpg,305,458,Mask,170,120,225,175
M_717.jpg,305,203,Mask,202,13,242,53
M_718.jpg,305,458,Mask,92,102,152,162
M_719.jpg,305,458,Mask,53,121,245,313
M_71.jpg,305,458,Mask,123,108,158,142
M_720.jpg,305,458,Mask,43,49,98,103
M_721.jpg,305,458,Mask,38,70,107,139
M_722.jpg,305,203,Mask,54,80,105,131
M_723.jpg,305,203,Mask,145,130,208,193
M_724.jpg,305,203,Mask,160,92,240,172
M_725.jpg,305,203,Mask,67,55,177,165
M_726.jpg,305,458,Mask,71,141,113,184
M_727.jpg,305,203,Mask,200,59,236,95
M_728.jpg,305,407,Mask,24,119,113,208
M_729.jpg,305,204,Mask,36,52,73,89
M_72.jpg,305,203,Mask,177,49,212,84
M_730.jpg,305,458,Mask,128,67,189,128
M_731.jpg,305,458,Mask,218,119,269,171
M_732.jpg,305,458,Mask,138,93,201,157
M_733.jpg,305,458,Mask,78,130,210,262
M_734.jpg,305,203,Mask,148,53,212,116
M_735.jpg,305,458,Mask,145,107,206,167
M_736.jpg,305,458,Mask,158,163,276,280
M_737.jpg,305,203,Mask,166,43,224,100
M_738.jpg,305,203,Mask,215,70,272,128
M_739.jpg,305,203,Mask,175,45,264,133
M_73.jpg,305,226,Mask,124,48,206,130
M_740.jpg,305,458,Mask,134,124,277,267
M_741.jpg,305,458,Mask,151,135,290,274
M_742.jpg,305,203,Mask,170,70,260,160
M_743.jpg,305,203,Mask,180,80,255,154
M_744.jpg,305,203,Mask,145,48,238,141
M_745.jpg,305,203,Mask,176,63,234,122
M_746.jpg,305,203,Mask,143,50,214,120
M_747.jpg,305,458,Mask,132,74,193,135
M_748.jpg,305,458,Mask,102,116,209,223
M_749.jpg,305,203,Mask,204,59,277,132
M_74.jpg,305,228,Mask,104,90,193,179
M_750.jpg,305,203,Mask,154,46,215,106
M_751.jpg,305,203,Mask,173,78,226,131
M_752.jpg,305,203,Mask,168,39,226,98
M_753.jpg,305,203,Mask,202,37,245,80
M_754.jpg,305,203,Mask,185,53,236,105
M_755.jpg,305,203,Mask,195,41,260,105
M_756.jpg,305,203,Mask,177,28,278,129
M_757.jpg,305,203,Mask,193,37,278,122
M_758.jpg,305,203,Mask,173,79,230,136
M_759.jpg,305,203,Mask,220,73,282,135
M_75.jpg,305,305,Mask,89,114,221,246
M_760.jpg,305,203,Mask,126,66,220,161
M_761.jpg,305,203,Mask,130,48,255,173
M_762.jpg,305,203,Mask,157,45,236,123
M_763.jpg,305,203,Mask,163,43,264,144
M_764.jpg,305,203,Mask,95,38,179,123
M_765.jpg,305,203,Mask,114,25,203,114
M_766.jpg,305,203,Mask,136,51,222,138
M_767.jpg,305,203,Mask,101,35,213,147
M_768.jpg,305,203,Mask,75,30,191,146
M_769.jpg,305,203,Mask,183,49,233,99
M_76.jpg,305,203,Mask,205,57,294,145
M_770.jpg,305,203,Mask,184,46,241,104
M_771.jpg,305,458,Mask,165,92,229,156
M_772.jpg,305,458,Mask,161,103,216,158
M_773.jpg,305,203,Mask,183,41,230,88
M_774.jpg,305,203,Mask,165,2,277,114
M_775.jpg,305,458,Mask,147,139,278,270
M_776.jpg,305,203,Mask,151,35,259,143
M_777.jpg,305,203,Mask,110,27,215,132
M_778.jpg,305,203,Mask,102,10,252,161
M_779.jpg,305,203,Mask,174,18,293,137
M_77.jpg,305,459,Mask,19,69,202,253
M_780.jpg,305,203,Mask,141,14,280,153
M_781.jpg,305,458,Mask,133,166,267,300
M_782.jpg,305,203,Mask,172,30,261,118
M_783.jpg,305,203,Mask,153,24,269,139
M_784.jpg,305,203,Mask,141,58,181,98
M_785.jpg,305,203,Mask,123,57,168,102
M_786.jpg,305,203,Mask,149,68,210,128
M_787.jpg,305,203,Mask,177,49,214,86
M_788.jpg,305,458,Mask,130,111,190,171
M_789.jpg,305,458,Mask,117,101,178,162
M_78.jpg,305,458,Mask,51,216,193,358
M_790.jpg,305,203,Mask,89,71,148,131
M_791.jpg,305,203,Mask,110,70,175,136
M_792.jpg,305,203,Mask,154,52,192,90
M_793.jpg,305,203,Mask,123,51,159,88
M_794.jpg,305,458,Mask,161,121,252,212
M_795.jpg,305,203,Mask,150,53,204,106
M_796.jpg,305,458,Mask,139,164,224,250
M_797.jpg,305,203,Mask,142,51,193,103
M_798.jpg,305,203,Mask,168,58,215,105
M_799.jpg,305,203,Mask,150,58,199,107
M_79.jpg,305,458,Mask,74,212,261,399
M_7.jpg,305,203,Mask,136,83,210,158
M_800.jpg,305,458,Mask,128,85,211,168
M_801.jpg,305,203,Mask,150,78,203,131
M_802.jpg,305,203,Mask,198,49,249,99
M_803.jpg,305,203,Mask,126,57,172,102
M_804.jpg,305,203,Mask,143,68,179,104
M_805.jpg,305,458,Mask,64,104,167,207
M_806.jpg,305,458,Mask,141,264,213,337
M_807.jpg,305,458,Mask,86,171,223,308
M_808.jpg,305,458,Mask,37,173,113,249
M_809.jpg,305,203,Mask,200,17,257,75
M_80.jpg,305,319,Mask,91,72,231,212
M_810.jpg,305,229,Mask,55,87,109,141
M_811.jpg,305,229,Mask,66,92,124,151
M_812.jpg,305,416,Mask,107,128,166,188
M_813.jpg,305,229,Mask,87,76,152,141
M_814.jpg,305,203,Mask,84,64,180,160
M_815.jpg,305,203,Mask,193,77,287,171
M_816.jpg,305,458,Mask,96,63,232,199
M_817.jpg,305,458,Mask,69,272,132,335
M_818.jpg,305,203,Mask,130,77,180,127
M_819.jpg,305,203,Mask,174,42,221,89
M_81.jpg,305,459,Mask,47,82,283,318
M_820.jpg,305,458,Mask,111,135,214,238
M_821.jpg,305,203,Mask,128,51,181,104
M_822.jpg,305,458,Mask,123,86,187,149
M_823.jpg,305,458,Mask,123,62,160,100
M_824.jpg,305,458,Mask,128,94,178,144
M_825.jpg,305,458,Mask,132,97,187,152
M_826.jpg,305,203,Mask,140,38,183,80
M_827.jpg,305,203,Mask,136,47,176,88
M_828.jpg,305,203,Mask,123,64,204,145
M_829.jpg,305,203,Mask,138,54,187,103
M_82.jpg,305,459,Mask,99,68,272,241
M_830.jpg,305,203,Mask,107,33,147,72
M_831.jpg,305,458,Mask,91,106,206,221
M_832.jpg,305,458,Mask,110,85,175,150
M_833.jpg,305,458,Mask,118,79,187,149
M_834.jpg,305,458,Mask,104,89,185,170
M_835.jpg,305,203,Mask,144,34,183,73
M_836.jpg,305,203,Mask,73,44,136,106
M_837.jpg,305,458,Mask,108,92,183,168
M_838.jpg,305,203,Mask,89,73,178,161
M_839.jpg,305,458,Mask,115,82,169,136
M_83.jpg,305,237,Mask,101,88,188,175
M_840.jpg,305,203,Mask,62,39,104,81
M_841.jpg,305,458,Mask,198,54,244,99
M_842.jpg,305,458,Mask,194,59,238,103
M_843.jpg,305,203,Mask,159,69,194,103
M_844.jpg,305,203,Mask,181,50,239,109
M_845.jpg,305,203,Mask,195,48,274,126
M_846.jpg,305,203,Mask,183,49,255,121
M_847.jpg,305,458,Mask,104,42,179,117
M_848.jpg,305,458,Mask,170,49,227,106
M_849.jpg,305,203,Mask,139,19,182,62
M_84.jpg,305,305,Mask,132,58,193,119
M_850.jpg,305,203,Mask,170,44,224,98
M_851.jpg,305,203,Mask,169,43,216,90
M_852.jpg,305,203,Mask,193,37,234,78
M_853.jpg,305,203,Mask,180,63,240,124
M_854.jpg,305,203,Mask,174,66,242,134
M_855.jpg,305,203,Mask,23,41,163,181
M_856.jpg,305,203,Mask,72,21,105,54
M_857.jpg,305,203,Mask,83,46,140,104
M_858.jpg,305,203,Mask,108,81,219,192
M_859.jpg,305,203,Mask,186,42,233,89
M_85.jpg,305,203,Mask,182,57,297,173
M_860.jpg,305,458,Mask,209,101,266,158
M_861.jpg,305,203,Mask,35,56,148,170
M_862.jpg,305,458,Mask,132,117,233,217
M_863.jpg,305,203,Mask,66,77,181,192
M_864.jpg,305,203,Mask,185,69,261,144
M_865.jpg,305,203,Mask,212,42,302,132
M_866.jpg,305,203,Mask,37,42,121,126
M_867.jpg,305,203,Mask,31,63,74,106
M_868.jpg,305,205,Mask,49,52,142,145
M_869.jpg,305,203,Mask,79,47,133,101
M_86.jpg,305,203,Mask,135,72,182,119
M_870.jpg,305,203,Mask,37,86,130,179
M_871.jpg,305,203,Mask,64,82,145,163
M_872.jpg,305,203,Mask,165,41,248,124
M_873.jpg,305,203,Mask,52,46,137,132
M_874.jpg,305,203,Mask,195,39,235,79
M_875.jpg,305,458,Mask,114,206,169,261
M_876.jpg,305,205,Mask,190,42,229,80
M_877.jpg,305,203,Mask,165,68,254,156
M_878.jpg,305,203,Mask,160,79,232,151
M_879.jpg,305,203,Mask,160,78,261,180
M_87.jpg,305,203,Mask,132,50,283,202
M_880.jpg,305,203,Mask,56,83,146,173
M_881.jpg,305,458,Mask,98,103,252,256
M_882.jpg,305,305,Mask,107,133,190,216
M_883.jpg,305,305,Mask,177,141,227,192
M_884.jpg,305,457,Mask,147,142,205,200
M_885.jpg,305,457,Mask,150,148,203,201
M_886.jpg,305,457,Mask,59,114,217,271
M_887.jpg,305,203,Mask,173,42,224,93
M_888.jpg,305,204,Mask,151,82,244,175
M_889.jpg,305,203,Mask,172,31,229,89
M_88.jpg,305,203,Mask,17,22,110,115
M_890.jpg,305,430,Mask,46,212,157,323
M_891.jpg,305,430,Mask,153,102,217,167
M_892.jpg,305,430,Mask,105,175,170,240
M_893.jpg,305,216,Mask,122,58,177,113
M_894.jpg,305,430,Mask,169,172,259,262
M_895.jpg,305,216,Mask,72,44,119,92
M_896.jpg,305,216,Mask,66,59,122,115
M_897.jpg,305,430,Mask,42,130,93,182
M_898.jpg,305,430,Mask,163,119,227,182
M_899.jpg,305,430,Mask,156,67,230,141
M_89.jpg,305,203,Mask,100,90,204,194
M_900.jpg,305,430,Mask,113,168,213,267
M_901.jpg,305,216,Mask,95,38,218,161
M_902.jpg,305,216,Mask,156,66,256,168
M_903.jpg,305,216,Mask,98,46,151,99
M_904.jpg,305,204,Mask,113,69,185,143
M_905.jpg,305,204,Mask,89,47,173,131
M_906.jpg,305,203,Mask,160,46,211,97
M_907.jpg,305,204,Mask,101,67,174,140
M_908.jpg,305,203,Mask,103,54,168,120
M_909.jpg,305,201,Mask,25,37,58,70
M_90.jpg,305,458,Mask,116,250,173,306
M_910.jpg,305,177,Mask,33,79,65,111
M_911.jpg,400,554,Mask,300,401,344,446
M_912.jpg,980,653,Mask,184,379,242,437
M_913.jpg,550,279,Mask,64,69,99,105
M_914.jpg,550,433,Mask,15,205,109,298
M_915.jpg,950,499,Mask,821,293,897,369
M_916.jpg,626,830,Mask,422,165,479,222
M_917.jpg,940,559,Mask,76,70,226,220
M_918.jpg,940,568,Mask,44,43,160,160
M_919.jpg,398,522,Mask,58,139,98,179
M_91.jpg,305,445,Mask,102,127,156,181
M_920.jpg,683,770,Mask,164,172,225,233
M_921.jpg,600,565,Mask,179,157,226,204
M_922.jpg,660,873,Mask,445,502,517,574
M_923.jpg,940,416,Mask,540,177,586,224
M_924.jpg,939,437,Mask,265,251,309,295
M_925.jpg,667,795,Mask,406,88,497,178
M_926.jpg,603,830,Mask,155,108,239,192
M_927.jpg,626,824,Mask,317,124,397,205
M_928.jpg,940,502,Mask,390,165,540,315
M_929.jpg,940,517,Mask,402,113,627,338
M_92.jpg,305,203,Mask,176,59,270,154
M_930.jpg,940,516,Mask,122,51,373,301
M_931.jpg,940,521,Mask,317,9,550,242
M_932.jpg,940,517,Mask,370,23,648,300
M_933.jpg,940,520,Mask,475,290,634,449
M_934.jpg,607,835,Mask,264,170,383,290
M_935.jpg,626,873,Mask,218,163,335,280
M_937.jpg,626,814,Mask,121,197,186,263
M_938.jpg,626,874,Mask,156,180,224,248
M_939.jpg,938,582,Mask,298,177,393,273
M_93.jpg,305,203,Mask,17,32,119,133
M_940.jpg,626,874,Mask,155,154,225,224
M_941.jpg,626,874,Mask,167,211,227,271
M_942.jpg,626,874,Mask,166,191,233,259
M_943.jpg,626,873,Mask,270,106,345,182
M_944.jpg,401,612,Mask,189,52,260,123
M_945.jpg,488,624,Mask,235,61,306,132
M_946.jpg,488,717,Mask,190,70,275,155
M_947.jpg,492,688,Mask,161,47,233,120
M_948.jpg,940,567,Mask,464,138,552,225
M_94.jpg,305,203,Mask,77,89,172,184
M_950.jpg,626,873,Mask,274,142,363,231
M_951.jpg,626,873,Mask,271,152,347,228
M_952.jpg,626,873,Mask,39,207,116,284
M_953.jpg,940,583,Mask,280,272,328,320
M_954.jpg,626,873,Mask,217,237,388,407
M_955.jpg,626,873,Mask,257,116,365,224
M_956.jpg,626,873,Mask,274,126,354,206
M_957.jpg,626,873,Mask,283,135,355,206
M_958.jpg,600,369,Mask,219,67,309,157
M_959.jpg,626,756,Mask,129,230,189,291
M_95.jpg,305,458,Mask,64,218,251,404
M_960.jpg,940,567,Mask,408,193,505,290
M_961.jpg,1500,1999,Mask,1268,358,1416,508
M_962.jpg,671,874,Mask,153,239,241,328
M_963.jpg,940,583,Mask,272,143,347,218
M_964.jpg,671,874,Mask,154,287,239,372
M_965.jpg,432,497,Mask,194,128,268,203
M_966.jpg,627,873,Mask,251,87,323,158
M_967.jpg,636,770,Mask,298,187,365,253
M_968.jpg,640,771,Mask,33,97,124,188
M_969.jpg,626,777,Mask,245,148,302,205
M_96.jpg,305,474,Mask,120,145,206,233
M_970.jpg,626,873,Mask,163,115,230,182
M_971.jpg,940,583,Mask,317,65,374,121
M_972.jpg,940,583,Mask,279,85,341,146
M_973.jpg,626,873,Mask,84,130,161,207
M_974.jpg,626,873,Mask,100,149,174,223
M_975.jpg,626,873,Mask,61,100,136,176
M_976.jpg,424,553,Mask,181,180,248,246
M_977.jpg,421,547,Mask,175,124,251,201
M_978.jpg,419,549,Mask,176,141,246,211
M_979.jpg,424,547,Mask,171,105,280,215
M_97.jpg,305,305,Mask,53,118,226,292
M_980.jpg,411,537,Mask,192,123,241,171
M_981.jpg,626,873,Mask,240,116,352,227
M_982.jpg,683,952,Mask,281,172,403,294
M_983.jpg,683,952,Mask,202,290,292,381
M_984.jpg,950,588,Mask,361,135,406,181
M_985.jpg,683,952,Mask,192,228,265,301
M_986.jpg,540,646,Mask,226,182,297,251
M_987.jpg,600,372,Mask,200,70,322,191
M_988.jpg,600,836,Mask,212,174,345,308
M_989.jpg,600,840,Mask,324,140,417,233
M_98.jpg,305,305,Mask,129,64,196,131
M_990.jpg,600,836,Mask,246,76,338,168
M_991.jpg,600,835,Mask,296,90,375,170
M_992.jpg,626,873,Mask,88,299,162,373
M_993.jpg,626,873,Mask,59,152,141,234
M_995.jpg,940,491,Mask,417,145,505,232
M_996.jpg,940,491,Mask,492,131,537,176
M_997.jpg,940,491,Mask,361,133,427,198
M_998.jpg,459,610,Mask,258,96,361,199
M_999.jpg,626,873,Mask,304,325,441,463
M_99.jpg,305,203,Mask,130,77,180,127
M_9.jpg,305,458,Mask,106,179,181,254
N_10.jpg,305,459,NoMask,122,109,294,281
N_1102.jpg,480,446,NoMask,162,128,342,309
N_1124.jpg,740,1032,NoMask,219,594,370,745
N_1150.jpg,960,1190,NoMask,242,209,537,504
N_1155.jpg,750,930,NoMask,227,183,421,378
N_1157.jpg,1920,1004,NoMask,616,300,885,569
N_1169.jpg,960,1190,NoMask,288,333,600,644
N_1184.jpg,700,651,NoMask,161,150,506,495
N_1192.jpg,1280,892,NoMask,254,217,457,421
N_1205.jpg,960,1190,NoMask,252,520,596,864
N_1216.jpg,800,494,NoMask,336,126,487,277
N_1217.jpg,1280,892,NoMask,520,379,782,640
N_1227.jpg,960,1190,NoMask,268,51,891,674
N_1236.jpg,960,899,NoMask,504,203,714,411
N_1237.jpg,690,962,NoMask,197,108,439,351
N_1252.jpg,960,892,NoMask,334,335,681,682
N_1257.jpg,960,892,NoMask,263,158,825,720
N_1260.jpg,960,1190,NoMask,304,410,726,831
N_1261.jpg,960,1190,NoMask,254,353,701,800
N_1262.jpg,960,1190,NoMask,58,375,742,1059
N_1283.jpg,853,595,NoMask,168,276,203,313
N_1291.jpg,320,223,NoMask,60,93,116,149
N_1356.jpg,1932,2395,NoMask,621,783,1473,1635
N_1402.jpg,440,544,NoMask,142,115,350,323
N_1509.jpg,960,1189,NoMask,99,124,672,697
N_1529.jpg,180,180,NoMask,69,74,148,153
N_1531.jpg,180,180,NoMask,83,74,121,112
N_1532.jpg,180,180,NoMask,57,27,167,136
N_1534.jpg,180,180,NoMask,59,48,144,133
N_1535.jpg,180,180,NoMask,60,20,112,72
N_1536.jpg,180,180,NoMask,45,47,141,143
N_1537.jpg,180,180,NoMask,48,48,115,115
N_1538.jpg,159,159,NoMask,90,42,135,87
N_1539.jpg,180,180,NoMask,36,97,77,138
N_1542.jpg,180,180,NoMask,78,42,135,99
N_1543.jpg,180,180,NoMask,30,14,165,149
N_1544.jpg,180,180,NoMask,59,37,118,97
N_1546.jpg,180,180,NoMask,65,65,135,135
N_1547.jpg,180,180,NoMask,70,16,115,61
N_1548.jpg,180,180,NoMask,62,68,115,120
N_1549.jpg,180,180,NoMask,78,15,143,80
N_1551.jpg,180,180,NoMask,72,58,139,125
N_1552.jpg,180,180,NoMask,8,36,83,112
N_1553.jpg,180,180,NoMask,53,74,110,132
N_1555.jpg,180,180,NoMask,61,63,122,124
N_1556.jpg,180,180,NoMask,49,53,125,128
N_1557.jpg,180,180,NoMask,55,41,104,90
N_1558.jpg,180,180,NoMask,72,18,109,55
N_1592.jpg,180,180,NoMask,93,45,136,88
N_1593.jpg,180,180,NoMask,27,2,150,125
N_1602.jpg,180,180,NoMask,72,38,145,111
N_1606.jpg,180,180,NoMask,39,25,111,97
N_1609.jpg,180,180,NoMask,41,2,177,138
N_1610.jpg,180,180,NoMask,58,62,170,173
N_1614.jpg,180,180,NoMask,23,1,158,136
N_1617.jpg,180,180,NoMask,70,18,147,95
N_1618.jpg,180,180,NoMask,56,58,143,144
N_1619.jpg,180,180,NoMask,29,6,112,89
N_1625.jpg,180,180,NoMask,16,37,93,115
N_1629.jpg,180,180,NoMask,64,37,113,86
N_1657.jpg,180,180,NoMask,36,4,146,114
N_1660.jpg,180,180,NoMask,34,19,133,118
N_1665.jpg,180,180,NoMask,34,61,112,139
N_1691.jpg,180,180,NoMask,29,35,162,168
N_1694.jpg,180,180,NoMask,23,14,108,99
N_1703.jpg,180,180,NoMask,26,2,141,117
N_1712.jpg,180,180,NoMask,45,39,133,127
N_1725.jpg,180,180,NoMask,28,8,94,74
N_1728.jpg,180,180,NoMask,62,74,153,166
N_1729.jpg,180,180,NoMask,67,35,124,92
N_1732.jpg,180,180,NoMask,37,2,129,93
N_1737.jpg,180,180,NoMask,41,72,133,163
N_1738.jpg,180,180,NoMask,54,9,119,74
N_1740.jpg,180,180,NoMask,64,19,145,100
N_1747.jpg,180,180,NoMask,71,6,119,54
N_1783.jpg,180,180,NoMask,77,80,126,129
N_1814.jpg,180,180,NoMask,14,32,158,176
N_1816.jpg,180,180,NoMask,33,2,161,130
N_1819.jpg,180,180,NoMask,76,29,132,85
N_1823.jpg,180,180,NoMask,39,7,153,120
N_1830.jpg,180,180,NoMask,94,22,141,69
N_1860.jpg,180,180,NoMask,7,7,174,174
N_1871.jpg,180,180,NoMask,42,11,179,148
N_1877.jpg,180,180,NoMask,76,27,142,94
N_1880.jpg,180,180,NoMask,67,36,132,101
N_1895.jpg,180,180,NoMask,84,25,158,99
N_1901.jpg,180,180,NoMask,34,7,100,73
N_1913.jpg,180,180,NoMask,70,51,130,110
N_1918.jpg,180,180,NoMask,60,58,148,146
N_1921.jpg,180,180,NoMask,56,33,157,134
N_1936.jpg,180,180,NoMask,47,38,143,134
N_1942.jpg,180,180,NoMask,26,12,149,135
N_1943.jpg,180,180,NoMask,8,4,119,116
N_1947.jpg,180,180,NoMask,60,17,137,94
N_1952.jpg,180,180,NoMask,52,5,120,73
N_1957.jpg,180,180,NoMask,8,33,94,119
N_1972.jpg,180,180,NoMask,61,5,133,77
N_1987.jpg,667,1000,NoMask,272,326,464,519
N_1990.jpg,180,180,NoMask,62,16,120,73
N_1991.jpg,180,180,NoMask,60,41,149,129
N_1993.jpg,1024,681,NoMask,534,175,711,352
N_1994.jpg,827,1169,NoMask,387,205,818,636
N_1995.jpg,180,180,NoMask,17,31,128,143
N_1996.jpg,2754,2061,NoMask,793,639,1454,1301
N_1998.jpg,180,180,NoMask,65,26,125,85
N_2003.jpg,180,180,NoMask,39,43,135,138
N_2004.jpg,500,426,NoMask,100,86,213,199
N_2005.jpg,600,800,NoMask,293,135,453,295
N_2006.jpg,1600,1071,NoMask,679,359,917,597
N_2007.jpg,180,180,NoMask,117,4,159,46
N_2009.jpg,650,520,NoMask,325,144,543,362
N_2010.jpg,180,180,NoMask,10,3,122,115
N_2012.jpg,337,410,NoMask,250,218,318,287
N_2013.jpg,354,450,NoMask,200,132,265,198
N_2016.jpg,180,180,NoMask,70,45,130,105
N_2021.jpg,180,180,NoMask,104,52,162,109
N_2022.jpg,180,180,NoMask,57,52,138,133
N_2030.jpg,180,180,NoMask,90,93,125,129
N_2040.jpg,180,180,NoMask,26,27,119,121
N_2042.jpg,180,180,NoMask,46,41,145,140
N_2044.jpg,180,180,NoMask,60,36,101,78
N_2046.jpg,180,180,NoMask,53,24,155,126
N_2048.jpg,180,180,NoMask,76,2,119,45
N_2049.jpg,180,180,NoMask,63,53,138,129
N_2053.jpg,180,180,NoMask,52,17,103,67
N_2055.jpg,180,180,NoMask,45,65,125,144
N_2057.jpg,180,180,NoMask,76,53,127,103
N_2060.jpg,180,180,NoMask,24,67,99,142
N_2063.jpg,180,180,NoMask,1,8,112,119
N_2066.jpg,180,180,NoMask,48,46,160,158
N_2073.jpg,180,180,NoMask,4,4,116,116
N_2079.jpg,180,180,NoMask,77,36,145,104
N_2084.jpg,180,180,NoMask,26,35,92,101
N_2085.jpg,180,180,NoMask,39,39,127,127
N_2089.jpg,180,180,NoMask,92,71,144,123
N_2093.jpg,180,180,NoMask,100,41,145,86
N_2096.jpg,180,180,NoMask,67,85,114,132
N_2097.jpg,180,180,NoMask,66,7,137,77
N_2099.jpg,180,180,NoMask,56,38,153,135
N_2101.jpg,180,180,NoMask,20,9,94,83
N_2102.jpg,180,180,NoMask,17,10,138,131
N_2104.jpg,180,180,NoMask,53,26,128,101
N_2106.jpg,180,180,NoMask,35,3,133,100
N_2109.jpg,180,180,NoMask,29,22,99,92
N_2111.jpg,180,180,NoMask,54,92,98,135
N_2117.jpg,180,180,NoMask,8,17,106,115
N_2124.jpg,180,180,NoMask,85,58,168,141
N_2125.jpg,180,180,NoMask,67,85,150,168
N_2132.jpg,180,180,NoMask,45,9,128,92
N_2137.jpg,180,180,NoMask,66,8,158,100
N_2141.jpg,180,180,NoMask,24,40,92,109
N_2146.jpg,180,180,NoMask,63,65,136,138
N_2149.jpg,180,180,NoMask,51,31,117,97
N_2162.jpg,180,180,NoMask,39,24,146,131
N_2163.jpg,180,180,NoMask,17,2,126,112
N_2164.jpg,180,180,NoMask,55,39,158,142
N_2165.jpg,180,180,NoMask,13,40,119,146
N_2166.jpg,180,180,NoMask,31,6,115,90
N_2167.jpg,180,180,NoMask,27,4,101,78
N_2168.jpg,180,180,NoMask,21,1,115,95
N_2169.jpg,180,180,NoMask,44,73,92,121
N_2170.jpg,180,180,NoMask,44,2,121,80
N_2171.jpg,180,180,NoMask,56,30,120,95
N_2172.jpg,180,180,NoMask,5,27,149,171
N_2173.jpg,180,180,NoMask,74,25,152,103
N_2174.jpg,180,180,NoMask,27,35,141,148
N_2175.jpg,180,180,NoMask,54,14,99,59
N_2176.jpg,180,180,NoMask,83,62,139,117
N_2177.jpg,180,180,NoMask,77,19,124,66
N_2178.jpg,180,180,NoMask,24,67,117,161
N_2179.jpg,180,180,NoMask,62,51,123,112
N_2180.jpg,180,180,NoMask,25,32,120,127
N_2181.jpg,400,500,NoMask,78,87,286,296
N_2182.jpg,3264,2448,NoMask,1051,969,2167,2085
N_2183.jpg,500,356,NoMask,240,173,343,276
N_2184.jpg,768,577,NoMask,193,141,259,206
N_2185.jpg,4721,3264,NoMask,1706,1011,2901,2206
N_2186.jpg,400,544,NoMask,122,219,294,391
N_2187.jpg,602,407,NoMask,249,122,381,253
N_2188.jpg,7360,4912,NoMask,1832,1220,3363,2748
N_2189.jpg,391,550,NoMask,148,146,242,238
N_2190.jpg,594,768,NoMask,136,189,403,456
N_2191.jpg,689,492,NoMask,295,132,527,365
N_2192.jpg,500,299,NoMask,115,41,345,271
N_2193.jpg,499,500,NoMask,329,223,410,304
N_2194.jpg,367,508,NoMask,106,88,155,137
N_2195.jpg,366,515,NoMask,149,35,232,118
N_2196.jpg,429,251,NoMask,191,52,309,170
N_2197.jpg,997,1500,NoMask,372,409,606,643
N_2198.jpg,500,655,NoMask,251,184,420,353
N_2199.jpg,357,500,NoMask,114,92,285,264
N_2200.jpg,445,600,NoMask,190,126,416,353
N_2201.jpg,1024,683,NoMask,159,19,716,577
N_2202.jpg,667,938,NoMask,239,272,497,530
N_2203.jpg,667,936,NoMask,246,319,454,526
N_2204.jpg,357,500,NoMask,61,55,185,180
N_2205.jpg,960,505,NoMask,414,133,557,275
N_2206.jpg,332,467,NoMask,84,211,202,329
N_2207.jpg,367,500,NoMask,106,150,260,304
N_2208.jpg,400,544,NoMask,56,198,296,439
N_2209.jpg,500,631,NoMask,206,123,362,278
N_2210.jpg,550,283,NoMask,238,102,345,208
N_2211.jpg,400,600,NoMask,199,90,328,219
N_2212.jpg,430,516,NoMask,106,153,269,316
N_2213.jpg,550,300,NoMask,219,95,369,245
N_2214.jpg,550,337,NoMask,124,87,192,156
N_2215.jpg,366,550,NoMask,135,53,252,171
N_2216.jpg,550,320,NoMask,141,50,246,155
N_2217.jpg,550,288,NoMask,255,37,429,211
N_2218.jpg,550,366,NoMask,188,135,332,279
N_2219.jpg,550,327,NoMask,311,53,384,126
N_2220.jpg,447,476,NoMask,170,74,266,169
N_2221.jpg,550,367,NoMask,234,135,322,223
N_2222.jpg,479,594,NoMask,170,95,303,228
N_2223.jpg,940,558,NoMask,262,136,465,339
N_2224.jpg,538,550,NoMask,119,53,187,122
N_2225.jpg,500,333,NoMask,219,96,271,148
N_2226.jpg,400,600,NoMask,125,109,275,259
N_2227.jpg,294,220,NoMask,120,33,190,105
N_2228.jpg,289,220,NoMask,5,79,114,188
N_2229.jpg,293,220,NoMask,95,75,171,151
N_2230.jpg,117,196,NoMask,32,34,69,70
N_2231.jpg,1175,731,NoMask,646,355,772,481
N_2232.jpg,214,161,NoMask,75,16,203,144
N_2233.jpg,333,369,NoMask,145,84,223,163
N_2234.jpg,300,168,NoMask,166,48,237,120
N_2235.jpg,580,776,NoMask,41,227,426,612
N_2236.jpg,200,215,NoMask,53,46,166,159
N_2237.jpg,580,693,NoMask,205,172,430,397
N_2238.jpg,184,246,NoMask,55,20,173,138
N_2239.jpg,251,201,NoMask,144,68,196,120
N_2240.jpg,208,156,NoMask,15,35,125,145
N_2241.jpg,159,212,NoMask,34,43,143,152
N_2242.jpg,410,617,NoMask,153,90,269,207
N_2243.jpg,193,258,NoMask,41,55,151,166
N_2244.jpg,803,534,NoMask,346,113,473,240
N_2245.jpg,254,163,NoMask,155,55,231,131
N_2246.jpg,1024,1024,NoMask,324,322,670,668
N_2247.jpg,387,450,NoMask,120,49,190,119
N_2248.jpg,419,403,NoMask,160,98,295,233
N_2249.jpg,410,307,NoMask,211,36,304,130
N_2250.jpg,314,410,NoMask,110,59,196,145
N_2251.jpg,275,183,NoMask,165,23,203,60
